driver,neighbour,rho,rho_pval
AP2A1,TOE1,0.7678571428571428,0.0008293296291369
AP2A1,TOP3B,0.575,0.0249362279425825
AP2A1,TRIM28,0.5857142857142856,0.0217765176190427
AP2A1,ZBTB46,-0.5142857142857142,0.0498392334714206
AP3D1,AP1S1,0.5149638802889577,0.0287487548826303
AP3D1,AP1S2,-0.4716202270381837,0.0481689767895532
AP3D1,AP2B1,-0.5459236326109391,0.0190927295098751
AP3D1,AP2S1,0.543859649122807,0.0196435637277916
AP3D1,AP3S2,-0.5067079463364293,0.0318731322605114
AP3D1,AP4S1,-0.4901960784313726,0.0389034457234458
AP3D1,AURKB,0.5748194014447885,0.0125819563893296
AP3D1,BTBD8,-0.4716202270381837,0.0481689767895532
AP3D1,CCNF,0.500515995872033,0.0343837791763591
AP3D1,CD74,-0.4901960784313726,0.0389034457234458
AP3D1,CLTB,0.5294117647058824,0.0238582312796628
AP3D1,EFTUD2,0.5583075335397317,0.0160382003977207
AP3D1,MYLK4,-0.5583075335397317,0.0160382003977207
AP3D1,PCNA,0.5892672858617131,0.0100707539123342
AP3D1,PEG10,-0.4695562435500516,0.0492933769279681
AP3D1,SGIP1,-0.5232198142414861,0.0258674515001419
AP3D1,SIK3,-0.6264189886480908,0.0054100327217939
AP3D1,STIP1,0.7048503611971104,0.0010886663167765
AP3D1,SYNRG,-0.5830753353973168,0.0110924436195416
AP3D1,VCP,0.6780185758513931,0.0019851971899574
AP3D1,VPS39,-0.5459236326109391,0.0190927295098751
APC,ACTR3,0.4557264957264956,0.0192986257408665
APC,ANP32B,0.6027350427350426,0.0011188884180024
APC,AXIN1,0.4023931623931623,0.0415528679615417
APC,B3GAT1,-0.4728205128205127,0.0147145484569554
APC,BBX,-0.6403418803418803,0.0004258470450511
APC,BTRC,-0.4912820512820512,0.0108121345910555
APC,BUB1,0.4947008547008547,0.0101937919937744
APC,BUB1B,0.4933333333333332,0.0104374990533093
APC,CCNA2,0.4502564102564102,0.020990657408603
APC,CDC20,0.44,0.0244886072864142
APC,CDH1,0.591111111111111,0.0014729740589539
APC,CDH12,-0.4379487179487179,0.0252418756430862
APC,CDH17,0.6123076923076922,0.0008850725079017
APC,CDH18,-0.4324786324786324,0.0273426493763508
APC,CDH2,-0.718974358974359,3.5018161978703056e-05
APC,CDH20,-0.4345299145299145,0.0265389236277457
APC,CDH22,-0.7128205128205128,4.382702802481682e-05
APC,CDH23,-0.4331623931623931,0.0270725874220296
APC,CDH4,-0.6266666666666666,0.0006138129542434
APC,CDK2,0.455042735042735,0.019503823561301
APC,CFTR,0.5541880341880342,0.0033070693981884
APC,CRBN,-0.5521367521367521,0.0034498271686253
APC,CTNND1,0.5111111111111111,0.0076202005403336
APC,DDX21,0.5637606837606838,0.0027054592124673
APC,DIRAS3,-0.6246153846153845,0.0006474658947659
APC,DLGAP1,-0.6020512820512819,0.0011374614347415
APC,EEF1D,0.5158974358974359,0.0069815091410804
APC,EXPH5,0.3887179487179487,0.049696815899734
APC,F8,-0.576068376068376,0.0020712863237239
APC,FAM120C,-0.7169230769230769,3.776188058992517e-05
APC,FAM83B,0.507008547008547,0.0082059582232183
APC,FBXW11,-0.4741880341880342,0.0143904547877676
APC,FEN1,0.4441025641025641,0.023036711435401
APC,FGFR4,0.4864957264957265,0.0117299223673383
APC,FHL2,0.4591452991452991,0.0182989292243227
APC,FLOT1,-0.4611965811965811,0.0177197441957443
APC,FRAT2,0.6649572649572648,0.0002105934045317
APC,FZD5,0.5582905982905982,0.0030365907744608
APC,GJA1,-0.4605128205128205,0.0179111122977735
APC,HDAC1,0.6068376068376068,0.001012857943424
APC,HEY1,-0.4529914529914529,0.0201301366007629
APC,HNRNPM,0.5282051282051281,0.0055422000064294
APC,IL22,0.4571721728639469,0.0188705817264577
APC,IL22RA1,0.5637606837606838,0.0027054592124673
APC,IL24,0.4618803418803418,0.0175300550167999
APC,JUP,0.4885470085470085,0.0113289737680612
APC,KIAA1328,-0.6205128205128205,0.0007196101454274
APC,KIF14,0.431111111111111,0.0278892951010143
APC,KIF23,0.4427350427350427,0.0235126935056508
APC,KIFAP3,-0.6198290598290598,0.0007322887070548
APC,KLF4,0.4037606837606837,0.0408004517824067
APC,KRT15,0.4078632478632478,0.0386078256807796
APC,KRT18,0.530940170940171,0.0052589273031781
APC,KRT23,0.4803418803418803,0.0130040007316684
APC,KRT8,0.5295726495726496,0.0053989956627974
APC,LAMA3,0.4947008547008547,0.0101937919937744
APC,LRP5,0.6252991452991452,0.0006360744047572
APC,LRRK2,-0.4748717948717948,0.0142306293870655
APC,MAD2L1,0.403076923076923,0.041175298080336
APC,MAPRE3,-0.5083760683760683,0.0080066588559958
APC,MARK2,0.4659829059829059,0.0164265672000698
APC,MBD5,-0.6355555555555555,0.0004849344909379
APC,MKRN2,-0.4222222222222221,0.0316609333268812
APC,MYH10,-0.5186324786324785,0.0066371706001019
APC,NANS,0.5234188034188034,0.0060689161795814
APC,NAV1,-0.3982905982905982,0.0438762289906958
APC,NCKAP5L,-0.485128205128205,0.0120037052213765
APC,NOLC1,0.5979487179487181,0.0012545907161234
APC,NTN5,-0.6013675213675214,0.001156300172911
APC,NUP153,0.4358974358974358,0.0260137913868922
APC,NUP98,0.6006837606837606,0.0011754077763855
APC,PARD3,0.494017094017094,0.0103150465862234
APC,PATL1,0.5897435897435898,0.0015203721569751
APC,PCNA,0.3969230769230768,0.0446730764631488
APC,PFN1,0.4229059829059829,0.0313570129344576
APC,PHF21A,-0.5377777777777777,0.0046037335903484
APC,PKP2,0.522051282051282,0.0062269269459188
APC,PLK1,0.485128205128205,0.0120037052213765
APC,PPP2CA,-0.416068376068376,0.0345038718669055
APC,PPP2R1B,0.4523076923076923,0.0203425186120274
APC,PPP2R5B,-0.522051282051282,0.0062269269459188
APC,PRC1,0.403076923076923,0.041175298080336
APC,PRKACA,-0.5336752136752136,0.0049879803921193
APC,PSMD1,0.4126495726495726,0.0361692676520785
APC,RBM4B,-0.485128205128205,0.0120037052213765
APC,RCOR1,0.4140170940170939,0.0354955837410937
APC,RNF146,-0.7223931623931623,3.083633113263168e-05
APC,RNF43,0.6779487179487179,0.0001414623859826
APC,RPA2,-0.4434188034188033,0.0232737144917661
APC,RPS27,0.3941880341880341,0.0463010055874642
APC,RPS27A,0.604102564102564,0.0010825271141228
APC,SCRIB,0.4817094017094017,0.0127114135218525
APC,SFN,0.5295726495726496,0.0053989956627974
APC,SKP1,-0.5343589743589743,0.0049221189766768
APC,ST14,0.4707692307692306,0.0152119504691134
APC,STAU1,0.5227350427350427,0.0061474941511603
APC,STIL,0.494017094017094,0.0103150465862234
APC,TCF7,0.5295726495726496,0.0053989956627974
APC,TFF1,0.5384615384615384,0.0045421954027157
APC,TMEFF1,-0.5158974358974359,0.0069815091410804
APC,TMOD1,-0.5514529914529913,0.0034985633791806
APC,TNKS,-0.5774358974358974,0.0020094266761414
APC,TRAP1,0.4372649572649573,0.0254970927908281
APC,TRIM25,0.4468376068376068,0.0221082222510167
APC,TTBK2,-0.4297435897435897,0.0284447191803129
APC,TUBA4A,0.4967521367521367,0.0098371254086182
APC,UBC,-0.4393162393162393,0.0247376449789329
APC,USP30,-0.442051282051282,0.0237536603605489
APC,USP7,0.4003418803418803,0.042702052301112
APC,VRK2,0.4358974358974358,0.0260137913868922
APC,YWHAE,-0.4728205128205127,0.0147145484569554
APC,YWHAZ,0.5637606837606838,0.0027054592124673
APC,ZNF510,-0.496068376068376,0.0099548403688314
APC,ZNF785,-0.6054700854700855,0.0010471916713445
API5,ACTB,0.6713286713286714,0.0168314561868933
API5,ADSL,0.6993006993006995,0.0113741986426909
API5,BRD4,0.6433566433566434,0.0240031912007136
API5,FKBP9,0.5874125874125874,0.0446092964633631
API5,RPL8,0.5944055944055945,0.0415214944103185
API5,STIP1,0.6013986013986015,0.0385884529220194
APLNR,ARV1,-0.5392857142857141,0.0380216562635579
APLNR,ATL3,0.5785714285714285,0.0238466587629966
APLNR,C19orf25,-0.6178571428571428,0.0141039284064894
APLNR,CYP2S1,0.7678571428571428,0.0008293296291369
APLNR,DOLK,-0.5249999999999999,0.0444839058001064
APLNR,FANCA,0.557142857142857,0.030961086755812
APLNR,FANCD2,0.5392857142857141,0.0380216562635579
APLNR,FASTKD1,0.6,0.0180500879414999
APLNR,FASTKD5,0.6857142857142856,0.0047722452226912
APLNR,GFAP,-0.6785714285714285,0.0054165502195917
APLNR,GJB2,0.5357142857142856,0.0395669722295494
APLNR,GNA13,0.5178571428571428,0.0480040773665583
APLNR,GNAI3,0.575,0.0249362279425825
APLNR,GNG12,0.6392857142857141,0.0102884466195942
APLNR,GNL3L,0.8678571428571429,2.7518063955129248e-05
APLNR,MPDU1,-0.7499999999999999,0.0012808984509355
APLNR,MTCH1,-0.6,0.0180500879414999
APLNR,MYO19,0.5642857142857142,0.0284325221487085
APLNR,NUS1,0.6749999999999999,0.0057634992180508
APLNR,PDK1,0.5249999999999999,0.0444839058001064
APLNR,PDS5A,0.6499999999999999,0.0087115836219123
APLNR,POLD3,0.7357142857142855,0.0017698686421442
APLNR,PTDSS2,-0.5535714285714285,0.0322871037701236
APLNR,PTPN1,0.5357142857142856,0.0395669722295494
APLNR,RIF1,0.7321428571428571,0.0019129636009785
APLNR,RINT1,0.6964285714285713,0.0039211905068795
APLNR,SFXN5,-0.6535714285714285,0.0082303714636389
APLNR,SLC25A23,-0.5178571428571428,0.0480040773665583
APLNR,SLC25A24,0.6107142857142855,0.0155928314211756
APLNR,SLC25A4,-0.6785714285714285,0.0054165502195917
APLNR,SLC25A40,0.5678571428571427,0.0272283567088618
APLNR,SPG7,-0.6107142857142855,0.0155928314211756
APLNR,TAP1,0.5892857142857142,0.0207943584831616
APLNR,TM9SF4,0.6928571428571427,0.0041902329602981
APLNR,TTK,0.682142857142857,0.0050863264689772
APLNR,TUBGCP2,-0.5964285714285712,0.0189319246878651
APLNR,URB2,0.7178571428571427,0.0025811653082188
APLNR,XPO1,0.6857142857142856,0.0047722452226912
APLNR,XPO5,0.7464285714285712,0.001391411089063
APLNR,ZW10,0.7928571428571427,0.0004220771851923
APMAP,FLT4,-0.5648351648351648,0.0353301848675527
APMAP,ZRANB1,-0.6351648351648352,0.0146578813272891
APOB,AKT2,-0.4905982905982905,0.0109394696532573
APOB,CUL7,-0.5835897435897436,0.0017502702588024
APOB,EGFR,0.4468376068376068,0.0221082222510167
APOB,LDLR,0.6082051282051281,0.0009795022228687
APOB,LRP1,0.5767521367521368,0.0020401554526125
APOB,LRP2,-0.4796581196581196,0.0131523700387911
APOB,MTTP,0.4482051282051281,0.0216555268290237
APOB,MYH9,0.4482051282051281,0.0216555268290237
APOB,PCSK9,0.5979487179487181,0.0012545907161234
APOB,SAA1,0.3894017094017094,0.0492619616186087
APOB,SDC1,0.4201709401709401,0.0325868947090201
APOB,SDC3,-0.429059829059829,0.0287257541827583
APOB,SLC10A7,0.4789743589743589,0.0133021363204896
APOB,SYNGR1,-0.442051282051282,0.0237536603605489
APOB,TFRC,0.6054700854700855,0.0010471916713445
APOB,TLR6,0.4147008547008547,0.0351625175940217
APOB,TMEM128,-0.5049572649572649,0.0085126795125822
APOB,VLDLR,-0.4694017094017094,0.0155511804414199
APOBEC3B,YBX1,0.6208791208791209,0.023538167096433
APOBR,APOO,0.5603715170278638,0.0155691221165936
APOBR,LIPC,-0.6037151702786379,0.0079784672111826
APOBR,MAP1LC3A,0.4695562435500516,0.0492933769279681
APOBR,MSR1,-0.5149638802889577,0.0287487548826303
APOBR,PCYOX1,-0.564499484004128,0.0146636130538109
APOBR,PEX3,-0.6449948400412797,0.0038493730388244
APOBR,PLA2G7,-0.5190918472652218,0.0272785287000169
AQP7,AQP11,0.7818181818181817,0.0075470077810678
AQP7,AQP3,-0.709090909090909,0.0216659233675324
AQP7,AQP8,0.709090909090909,0.0216659233675324
AQP7,MIP,0.7454545454545454,0.01333014631544
AQP7,RXRB,0.7575757575757575,0.0111434467996942
AR,AATF,0.6678571428571428,0.0065099566947154
AR,AFF4,-0.7035714285714285,0.0034243370890839
AR,AHCYL1,-0.5535714285714285,0.0322871037701236
AR,ALDH16A1,0.7857142857142856,0.0005164547475705
AR,ARID3B,0.6214285714285712,0.0134020067121817
AR,ATP6V1A,-0.5785714285714285,0.0238466587629966
AR,AURKA,0.5928571428571427,0.0198464219701811
AR,AURKB,0.5642857142857142,0.0284325221487085
AR,BCL7C,0.6321428571428571,0.0114575415400788
AR,BRMS1,0.7,0.0036660678988013
AR,BUD31,0.7071428571428571,0.003195481258245
AR,CDC37,0.6142857142857142,0.0148339554059769
AR,CDK2,0.6035714285714285,0.0172001380687953
AR,CPNE3,-0.5464285714285714,0.0350666602167098
AR,CPSF1,0.7857142857142856,0.0005164547475705
AR,CRK,-0.5678571428571427,0.0272283567088618
AR,CSNK2B,0.6214285714285712,0.0134020067121817
AR,DAZAP1,0.7714285714285712,0.0007568751073803
AR,DCC,-0.5178571428571428,0.0480040773665583
AR,DENND5A,-0.6464285714285712,0.0092145506899799
AR,DNAJC7,0.6107142857142855,0.0155928314211756
AR,DNTTIP1,0.6357142857142856,0.0108607461687898
AR,E2F4,0.5714285714285713,0.0260631933763628
AR,EED,0.532142857142857,0.0411585803869344
AR,EPM2AIP1,-0.532142857142857,0.0411585803869344
AR,FANCG,0.5607142857142856,0.0296764960944746
AR,FEN1,0.5642857142857142,0.0284325221487085
AR,FER,-0.532142857142857,0.0411585803869344
AR,GNAI1,-0.6142857142857142,0.0148339554059769
AR,HNRNPA0,0.5642857142857142,0.0284325221487085
AR,HNRNPAB,0.6892857142857142,0.0044737344509062
AR,HNRNPD,0.5357142857142856,0.0395669722295494
AR,HNRNPF,0.5249999999999999,0.0444839058001064
AR,HNRNPL,0.575,0.0249362279425825
AR,HNRNPM,0.557142857142857,0.030961086755812
AR,HNRNPUL1,0.6,0.0180500879414999
AR,ILF2,0.5285714285714286,0.0427972893094503
AR,IPO4,0.5357142857142856,0.0395669722295494
AR,KIF4A,0.5249999999999999,0.0444839058001064
AR,KIFC1,0.6499999999999999,0.0087115836219123
AR,LMNB1,0.6321428571428571,0.0114575415400788
AR,MAP2K4,-0.6357142857142856,0.0108607461687898
AR,MAP2K6,0.5249999999999999,0.0444839058001064
AR,MAPK1,-0.5821428571428571,0.0227936871264142
AR,MCM2,0.5678571428571427,0.0272283567088618
AR,MCM3,0.6785714285714285,0.0054165502195917
AR,MCM7,0.6035714285714285,0.0172001380687953
AR,MCRS1,0.5892857142857142,0.0207943584831616
AR,MED18,0.5428571428571428,0.0365218225548373
AR,MED4,0.5678571428571427,0.0272283567088618
AR,MEF2A,-0.575,0.0249362279425825
AR,METTL13,0.6321428571428571,0.0114575415400788
AR,MYL12B,0.5392857142857141,0.0380216562635579
AR,NEK9,-0.5249999999999999,0.0444839058001064
AR,NONO,0.5249999999999999,0.0444839058001064
AR,NUMA1,-0.532142857142857,0.0411585803869344
AR,PA2G4,0.682142857142857,0.0050863264689772
AR,PFN1,0.8607142857142854,3.805525022664781e-05
AR,PGAM5,0.5714285714285713,0.0260631933763628
AR,PHB2,0.5392857142857141,0.0380216562635579
AR,PHF3,-0.5285714285714286,0.0427972893094503
AR,PNN,0.5357142857142856,0.0395669722295494
AR,POLD1,0.657142857142857,0.0077702513586684
AR,POLR2H,0.6321428571428571,0.0114575415400788
AR,PPID,0.6357142857142856,0.0108607461687898
AR,PPM1G,0.6857142857142856,0.0047722452226912
AR,PPP1CA,0.6535714285714285,0.0082303714636389
AR,PPP5C,0.7357142857142855,0.0017698686421442
AR,PRPF3,0.5428571428571428,0.0365218225548373
AR,PSMA7,0.657142857142857,0.0077702513586684
AR,PSMB2,0.5357142857142856,0.0395669722295494
AR,PSMB4,0.5428571428571428,0.0365218225548373
AR,PSMC4,0.6464285714285712,0.0092145506899799
AR,PTBP1,0.682142857142857,0.0050863264689772
AR,PTGES3,0.5535714285714285,0.0322871037701236
AR,RAD9A,0.6035714285714285,0.0172001380687953
AR,RAN,0.6285714285714286,0.0120795391759057
AR,RCHY1,-0.6321428571428571,0.0114575415400788
AR,RNF20,-0.5357142857142856,0.0395669722295494
AR,RNPS1,0.5178571428571428,0.0480040773665583
AR,RPL27A,0.5892857142857142,0.0207943584831616
AR,RPS3,0.6214285714285712,0.0134020067121817
AR,RPS4X,0.5928571428571427,0.0198464219701811
AR,RPS5,0.6678571428571428,0.0065099566947154
AR,RPS7,0.5178571428571428,0.0480040773665583
AR,RPS8,0.5249999999999999,0.0444839058001064
AR,RUVBL2,0.6678571428571428,0.0065099566947154
AR,SETD7,-0.8214285714285712,0.0001731477175071
AR,SF3B3,0.5214285714285714,0.046219234478573
AR,SH2D2A,0.5892857142857142,0.0207943584831616
AR,SLC25A5,0.6142857142857142,0.0148339554059769
AR,SRRT,0.5857142857142856,0.0217765176190427
AR,TAB2,-0.6428571428571428,0.0097399446955952
AR,TADA2B,-0.532142857142857,0.0411585803869344
AR,TAF9B,-0.6535714285714285,0.0082303714636389
AR,TBL1X,-0.5535714285714285,0.0322871037701236
AR,TET2,-0.5249999999999999,0.0444839058001064
AR,TIPARP,-0.6285714285714286,0.0120795391759057
AR,TPX2,0.5785714285714285,0.0238466587629966
AR,U2AF2,0.6142857142857142,0.0148339554059769
AR,WDR20,-0.5928571428571427,0.0198464219701811
AR,WDR5,0.5357142857142856,0.0395669722295494
AR,WDR77,0.557142857142857,0.030961086755812
AR,XRCC5,0.6178571428571428,0.0141039284064894
AR,ZHX3,-0.6142857142857142,0.0148339554059769
AR,ZNF451,-0.6928571428571427,0.0041902329602981
AR,ZNF609,-0.5428571428571428,0.0365218225548373
ARAF,BRAF,-0.5588235294117647,0.0244365114245057
ARAF,CAD,0.5205882352941177,0.0386909071406499
ARAF,DNAJA2,-0.5147058823529412,0.0413458064422489
ARAF,FBXO6,-0.5264705882352941,0.0361665149722454
ARAF,FUS,0.6764705882352942,0.0040082523902093
ARAF,HECTD1,-0.5205882352941177,0.0386909071406499
ARAF,HNRNPA0,0.5352941176470588,0.0326158632940219
ARAF,ITCH,-0.5176470588235293,0.0400017929595606
ARAF,LGALS3BP,0.538235294117647,0.0314932282058383
ARAF,MAP2K2,0.5176470588235293,0.0400017929595606
ARAF,NONO,0.5264705882352941,0.0361665149722454
ARAF,PLEKHA4,0.6323529411764706,0.0085775841030993
ARAF,RAP1A,-0.6205882352941177,0.0103135155496776
ARAF,RPS18,0.5529411764705882,0.0263144998706665
ARAF,RPS4X,0.5558823529411765,0.0253621763206079
ARAF,SF3A2,0.5558823529411765,0.0253621763206079
ARAF,TIPARP,-0.5617647058823529,0.0235370164742808
ARAF,TP53,0.7441176470588236,0.0009482827857378
ARHGAP26,CTR9,-0.5029411764705883,0.047063140467273
ARHGAP26,MYO16,-0.5176470588235293,0.0400017929595606
ARHGAP26,RHOA,0.5176470588235293,0.0400017929595606
ARHGAP32,PIK3R1,-0.4772727272727273,0.0212819289742007
ARHGAP32,PRMT1,0.5098814229249012,0.0129372173858277
ARHGAP32,RC3H1,-0.5335968379446641,0.0087359386620658
ARHGAP32,ZYX,0.4624505928853755,0.026293638580159
ARHGAP35,ACP1,0.4455110107284021,0.0377170478626131
ARHGAP35,BOLA2,0.5245623941276115,0.0121990998045688
ARHGAP35,CDH3,0.4952004517221909,0.0191135704541489
ARHGAP35,CSK,0.4658385093167702,0.0288870650833256
ARHGAP35,CSTB,0.453416149068323,0.0340614689044972
ARHGAP35,DCAF15,0.6487859966120837,0.0010893930149235
ARHGAP35,EFTUD2,0.5381140598531904,0.009784538565223
ARHGAP35,GBF1,-0.4376058723884812,0.0416734520372581
ARHGAP35,GOLGA1,-0.7402597402597403,8.185823879055852e-05
ARHGAP35,HMGN1,0.4466403162055336,0.0371767729748265
ARHGAP35,HNRNPL,0.5539243365330322,0.0074782624137877
ARHGAP35,NME2,0.4997176736307172,0.0178813871183815
ARHGAP35,PA2G4,0.6149068322981367,0.0023233343577542
ARHGAP35,PRKCA,-0.4421230942970074,0.0393748911063728
ARHGAP35,PRKCB,-0.5087521174477697,0.015609360752437
ARHGAP35,PTPN11,-0.4477696216826652,0.0366425910285707
ARHGAP35,RHOB,-0.5471485036702428,0.008404468141568
ARHGAP35,SF3B3,0.4319593450028233,0.0446924276601903
ARHGAP35,STOML2,0.4297007340485601,0.0459465665819514
ARHGAP35,TOP3B,0.4850367024280069,0.0221368091271211
ARHGAP35,WASL,-0.6352343308865049,0.0014905173319026
ARHGAP4,SMARCA2,-0.5642857142857142,0.0284325221487085
ARHGAP4,WDR33,0.7785714285714285,0.0006273501294803
ARHGAP5,ARHGEF1,0.6017543859649123,0.006414666234372
ARHGAP5,CCNF,0.5228070175438596,0.0216369105361962
ARHGAP5,PTPRU,0.5087719298245614,0.0261121399112618
ARHGAP5,RHOB,-0.4684210526315789,0.0430934245154804
ARHGEF10,STX7,0.5686274509803922,0.0172267385253585
ARHGEF10L,BAG5,-0.6421568627450981,0.0054455412524137
ARHGEF10L,HP1BP3,-0.5392156862745099,0.0255036803158819
ARHGEF11,ARHGEF1,0.6438596491228071,0.002931292878433
ARHGEF11,ARHGEF12,-0.6736842105263158,0.0015654497616056
ARHGEF11,CDC42,0.6000000000000001,0.006612317304156
ARHGEF11,CRK,-0.6438596491228071,0.002931292878433
ARHGEF11,DTX2,0.5210526315789473,0.022160581123619
ARHGEF11,ELAVL1,0.463157894736842,0.0458188429438652
ARHGEF11,GNAQ,-0.6561403508771929,0.0022822886812038
ARHGEF11,INA,0.6245614035087719,0.0042545723838629
ARHGEF11,LONP2,-0.6947368421052632,0.0009630296745724
ARHGEF11,LPAR2,0.531578947368421,0.0191633291697047
ARHGEF11,PFN1,0.5964912280701754,0.007022521654453
ARHGEF11,PPIE,0.6175438596491227,0.0048433381548502
ARHGEF11,RFXANK,0.4561403508771929,0.0496553958795697
ARHGEF11,RHOB,-0.6736842105263158,0.0015654497616056
ARHGEF11,RHOC,-0.4701754385964911,0.0422131601145875
ARHGEF11,TIGD3,0.5894736842105263,0.0079051386220807
ARHGEF11,TJP1,-0.4614035087719298,0.0467559886724995
ARHGEF11,TOP3B,0.7473684210526316,0.0002352787108175
ARHGEF12,CLEC4M,0.6527472527472528,0.0113845739979541
ARHGEF18,GNB1,-0.4736842105263158,0.0404941083685153
ARHGEF18,SMURF1,0.5947368421052631,0.0072352591409619
ARHGEF3,NEK4,-0.8285714285714285,0.0002505342708655
ARHGEF3,PBX4,0.665934065934066,0.0093229990968417
ARHGEF3,RICTOR,-0.5868131868131868,0.0273843755310877
ARHGEF6,P4HB,0.6058823529411764,0.0128602985333671
ARHGEF6,PNMA1,-0.611764705882353,0.0117884050531152
ARHGEF6,POU6F2,0.6029411764705882,0.0134241253978913
ARHGEF6,SCRIB,0.55,0.0272939727097305
ARHGEF6,TGFBR1,-0.5941176470588235,0.015232400876328
ARID1A,ACTN1,-0.4165217391304347,0.0429008175220302
ARID1A,SIRT7,0.4599999999999999,0.0237150876698706
ARID1B,ACTG1,0.435347261434218,0.0428613263016767
ARID1B,BRD9,0.4850367024280069,0.0221368091271211
ARID1B,CDC45,0.4432523997741389,0.038816060763505
ARID1B,FBLN5,-0.4274421230942971,0.0472278657893932
ARID1B,LHX2,0.5166572557876906,0.013818814648198
ARID1B,LHX3,0.4782608695652174,0.0243570006981802
ARID1B,PDCD6,0.4342179559570865,0.0434650747776958
ARID1B,SMAD9,-0.5968379446640317,0.0033644050001754
ARID1B,SMG7,0.4714850367024281,0.026751600502526
ARID2,BCL6B,-0.4260869565217391,0.0378843048123711
ARID2,MEN1,0.4999999999999999,0.0128454209680057
ARID2,PAX6,-0.4704347826086955,0.0203445869364904
ARID2,SMARCA4,0.4208695652173913,0.0405596007222344
ARID2,TFAP4,0.4347826086956521,0.0337372555755501
ARID2,TIPARP,-0.4513043478260869,0.0268555202756079
ARID3B,APEX1,0.5956043956043956,0.0246126107952868
ARID3B,AR,-0.5428571428571429,0.0448639664392486
ARID3B,BRD4,0.5384615384615385,0.0469761458595551
ARID3B,CBX3,0.8241758241758241,0.0002887038497459
ARID3B,CDK5RAP1,0.5604395604395604,0.0371044770040743
ARID3B,CENPA,0.7142857142857143,0.0041044091618802
ARID3B,COIL,0.6747252747252748,0.0081177063975532
ARID3B,EZH2,0.8065934065934066,0.0004911128961691
ARID3B,HECTD1,-0.5472527472527472,0.0428220493781973
ARID3B,MKI67,0.5648351648351648,0.0353301848675527
ARID3B,MTAP,0.5824175824175825,0.0288546553576717
ARID3B,MYB,0.7318681318681319,0.0029246309468119
ARID3B,NFIB,-0.7010989010989012,0.0052118617699469
ARID3B,NFIC,-0.6923076923076923,0.00607104874999
ARID3B,NR3C1,-0.5868131868131868,0.0273843755310877
ARID3B,POLR1E,0.7054945054945055,0.0048195579790485
ARID3B,TLX3,0.5780219780219781,0.0303830141452369
ARID3B,TP53,0.912087912087912,5.502099746344888e-06
ARID3B,XRCC6,0.5912087912087912,0.0259708136689625
ARID3B,ZRANB1,-0.6175824175824175,0.0186046742807084
ARID5B,ELAVL1,0.5211558307533539,0.0265656971038647
ARID5B,SNX27,-0.4901960784313726,0.0389034457234458
ARMCX3,BRAF,-0.7454545454545456,0.0084547288850615
ARMCX3,CSNK2A1,-0.7363636363636363,0.0097595359599169
ARMCX3,IPO5,-0.7727272727272727,0.0052994871786438
ARMCX3,NDUFS8,0.6727272727272727,0.0233130398331859
ARMCX3,NPM1,-0.7727272727272727,0.0052994871786438
ARMCX3,TRIM67,0.6636363636363638,0.0259841339187655
ARNT,DCAF15,0.7362637362637362,0.0041077093605746
ARNT,GIP,0.6868131868131868,0.0095094960503935
ARNT,IGF2,0.5659340659340659,0.0437925922354548
ARNT,IKBKG,0.6373626373626374,0.0191181137774633
ARNT,NPAS3,-0.6153846153846153,0.0251671165518992
ARNT,PIAS2,-0.6208791208791209,0.023538167096433
ARNT,SUGT1,0.6098901098901099,0.026877834421252
ARNT,TACC3,0.5659340659340659,0.0437925922354548
ARNT,TNNC2,0.6813186813186813,0.0103404094514928
ARNT2,BCL6,-0.5142857142857142,0.0498392334714206
ARNT2,CTBP1,0.5357142857142856,0.0395669722295494
ARNT2,HIF1A,-0.5214285714285714,0.046219234478573
ARNT2,RBCK1,0.532142857142857,0.0411585803869344
ARNT2,RIMBP3,-0.557142857142857,0.030961086755812
ARNT2,SIM1,-0.584450635521611,0.0221323716141268
ARNT2,WFS1,0.5857142857142856,0.0217765176190427
ARPC1B,ACTG1,0.6363636363636362,0.0479117261299754
ARPC1B,ACTN4,0.6969696969696969,0.0250966758822518
ARPC1B,ANP32B,0.6484848484848483,0.0425401276844894
ARPC1B,CDK2,0.9151515151515152,0.0002044724061488
ARPC1B,CGNL1,-0.7696969696969697,0.0092219527222159
ARPC1B,CHURC1,-0.6363636363636362,0.0479117261299754
ARPC1B,CYFIP2,-0.7454545454545454,0.01333014631544
ARPC1B,HSF1,0.6484848484848483,0.0425401276844894
ARPC1B,MAFF,0.7575757575757575,0.0111434467996942
ARPC1B,METTL1,0.8666666666666665,0.0011735381801554
ARPC1B,MYH9,0.7575757575757575,0.0111434467996942
ARPC1B,NDE1,0.709090909090909,0.0216659233675324
ARPC1B,NT5C,0.7454545454545454,0.01333014631544
ARPC1B,PFN1,0.6363636363636362,0.0479117261299754
ARPC1B,RPL18,0.7696969696969697,0.0092219527222159
ARPC1B,RPL27,0.7454545454545454,0.01333014631544
ARPC1B,RPL28,0.6969696969696969,0.0250966758822518
ARPC1B,RPL35,0.7212121212121211,0.0185731550894602
ARPC1B,RPLP2,0.6363636363636362,0.0479117261299754
ARPC1B,RPS11,0.8303030303030302,0.0029402270232795
ARPC1B,RPS15,0.7212121212121211,0.0185731550894602
ARPC1B,RPS17,0.7454545454545454,0.01333014631544
